,temp,humidity
1357,44.8,63.29
1358,44.63,62.59
1359,47.48,60.22
1360,46.9,60.02
1361,46.26,61.29
1362,44.89,60.82
1363,45.87,62.67
1364,48.09,60.19
1365,46.62,63.2
1366,45.43,67.02
1367,45.78,63.43
1368,46.42,63.05
1369,49.48,61.8
1370,46.14,63.15
1371,49.16,64.74
1372,46.22,66.99
1373,47.95,65.07
1374,49.03,62.64
1375,48.5,62.79
1376,47.99,61.94
1377,48.03,67.34
1378,47.66,62.79
1379,48.01,63.33
1380,48.16,65.13
1381,47.93,64.16
1382,49.35,63.0
1383,49.97,64.36
1384,49.47,65.55
1385,50.62,62.51
1386,49.98,60.26
1387,49.55,64.12
1388,48.72,61.08
1389,51.12,63.94
1390,48.13,63.09
1391,48.15,62.86
1392,49.21,64.59
1393,48.88,64.87
1394,49.45,63.77
1395,52.17,59.68
1396,48.56,64.22
1397,49.0,64.64
1398,50.26,65.42
1399,50.15,63.86
1400,48.52,63.66
1401,50.4,62.88
1402,50.08,64.84
1403,50.08,66.53
1404,48.14,64.72
1405,48.58,65.55
1406,49.34,66.65
1407,52.34,66.61
1408,51.57,63.03
1409,50.83,63.43
1410,50.07,62.58
1411,50.56,64.1
1412,49.95,65.03
1413,49.94,65.86
1414,49.85,62.42
1415,51.29,65.62
1416,49.63,64.59
1417,50.0,66.55
1418,49.56,67.75
1419,50.46,67.64
1420,50.85,65.27
1421,49.1,67.59
1422,51.46,62.5
1423,49.39,64.31
1424,48.86,63.97
1425,49.81,67.88
1426,51.96,62.66
1427,49.62,67.42
1428,50.0,63.28
1429,50.08,67.69
1430,49.76,65.2
1431,50.52,61.96
1432,49.08,63.17
1433,50.93,59.83
1434,49.65,66.24
1435,48.55,63.01
1436,47.3,63.12
1437,49.61,66.56
1438,49.92,61.86
1439,50.56,66.66
1440,48.82,66.18
1441,48.0,64.26
1442,50.0,65.44
1443,49.9,63.03
1444,47.83,66.19
1445,46.34,66.5
1446,48.71,63.27
1447,49.32,64.83
1448,47.38,67.41
1449,48.76,64.32
1450,48.57,60.65
1451,46.18,65.04
1452,49.15,57.99
1453,49.62,62.72
1454,49.01,62.59
1455,46.77,61.11
1456,46.4,63.28
1457,46.59,61.06
1458,46.45,63.34
1459,47.64,62.13
1460,47.31,62.0
1461,47.34,61.45
1462,47.78,58.79
1463,48.81,60.27
1464,46.93,64.41
1465,46.81,60.45
1466,44.78,67.39
1467,45.05,61.96
1468,45.81,61.92
1469,45.33,60.37
1470,45.38,61.82
1471,45.82,61.01
1472,44.98,63.93
1473,46.03,63.36
1474,44.36,61.25
1475,44.93,56.41
1476,46.74,60.28
1477,44.96,61.22
1478,44.51,59.2
1479,46.56,57.09
1480,45.03,58.83
1481,43.93,58.89
1482,43.59,62.61
1483,42.36,60.71
1484,44.77,59.33
1485,44.62,59.86
1486,43.2,59.23
1487,42.39,58.84
1488,43.17,60.38
1489,42.32,59.41
1490,42.83,55.15
1491,41.76,59.49
1492,42.52,57.71
1493,42.69,55.92
1494,42.92,53.48
1495,42.86,57.13
1496,41.39,55.82
1497,40.4,59.43
1498,40.76,60.82
1499,39.48,61.48
1500,39.1,59.02
1501,41.61,57.74
1502,40.4,56.52
1503,41.35,58.38
1504,40.99,57.84
1505,40.98,56.03
1506,41.57,54.58
1507,39.78,54.15
1508,39.03,58.12
1509,39.97,53.28
1510,38.48,53.83
1511,38.37,53.58
1512,38.81,53.55
1513,38.95,54.76
1514,39.93,55.66
1515,38.07,51.52
1516,36.87,55.69
1517,37.19,55.61
1518,37.15,57.69
1519,36.28,56.25
1520,37.11,52.91
1521,35.9,52.19
1522,37.69,49.92
1523,36.05,55.84
1524,35.79,48.11
1525,35.23,52.65
1526,34.58,49.65
1527,35.1,51.82
1528,36.16,50.43
1529,34.23,53.97
1530,35.58,51.65
1531,34.31,51.11
1532,36.33,47.34
1533,32.39,52.38
1534,33.83,47.16
1535,34.07,48.7
1536,32.21,53.77
1537,32.36,52.54
1538,31.53,49.53
1539,31.58,45.19
1540,32.91,46.77
1541,32.45,47.42
1542,30.56,48.89
1543,31.88,46.22
1544,31.89,49.21
1545,31.07,44.8
1546,29.81,50.36
1547,31.86,45.48
1548,31.39,48.43
1549,30.35,46.33
1550,29.72,49.15
1551,29.59,48.88
1552,29.68,44.49
1553,29.11,48.34
1554,28.16,46.12
1555,27.85,49.09
1556,28.46,46.78
1557,28.79,44.16
1558,27.53,42.88
1559,30.02,44.53
1560,26.74,48.06
1561,26.75,46.91
1562,27.68,46.03
1563,28.32,41.03
1564,24.92,45.6
1565,25.83,45.44
1566,27.62,41.67
1567,24.97,47.01
1568,25.79,46.27
1569,26.47,42.55
1570,25.51,41.27
1571,26.42,41.57
1572,25.01,43.31
1573,24.94,44.14
1574,25.18,41.28
1575,24.52,41.47
1576,23.62,37.58
1577,21.82,43.38
1578,24.15,37.17
1579,22.61,41.19
1580,22.6,38.49
1581,22.5,38.31
1582,22.64,40.36
1583,22.96,37.92
1584,21.05,42.52
1585,22.47,40.73
1586,19.64,39.7
1587,21.71,37.53
1588,18.1,42.48
1589,21.93,36.97
1590,20.53,37.73
1591,19.98,38.72
1592,20.83,36.2
1593,19.93,36.38
1594,18.65,38.45
1595,18.54,34.76
1596,19.14,30.71
1597,18.91,37.22
1598,19.59,33.66
1599,18.44,34.0
1600,17.18,34.18
1601,16.89,36.19
1602,17.04,33.62
1603,17.82,36.35
1604,16.96,32.15
1605,16.77,36.47
1606,14.96,39.19
1607,16.29,36.41
1608,14.88,34.68
1609,16.61,34.74
1610,17.13,31.16
1611,15.86,34.61
1612,15.78,33.66
1613,15.58,31.79
1614,14.21,34.3
1615,13.21,35.19
1616,13.31,33.28
1617,13.67,31.8
1618,14.62,31.89
1619,13.17,36.05
1620,11.93,31.49
1621,11.88,33.75
1622,13.44,31.53
1623,13.4,27.05
1624,12.68,31.6
1625,11.73,33.64
1626,10.99,36.39
1627,11.96,28.92
1628,10.85,30.69
1629,12.18,33.58
1630,10.55,27.87
1631,12.42,28.7
1632,9.64,26.67
1633,11.65,26.79
1634,10.54,30.84
1635,9.05,29.05
1636,9.61,29.59
1637,8.94,34.47
1638,7.37,29.84
1639,9.39,31.48
1640,9.55,30.88
1641,9.09,29.1
1642,9.27,24.97
1643,8.52,25.61
1644,7.45,30.98
1645,9.64,27.63
1646,7.62,30.26
1647,5.81,25.56
1648,7.08,28.49
1649,7.49,28.51
1650,6.63,25.61
1651,8.53,25.45
1652,7.38,25.47
1653,6.39,24.16
1654,5.72,23.66
1655,5.65,22.94
1656,6.93,22.25
1657,5.93,31.32
1658,5.71,21.84
1659,6.78,27.21
1660,7.4,24.1
1661,4.59,26.33
1662,6.11,26.36
1663,5.0,26.2
1664,5.27,25.01
1665,5.82,23.98
1666,5.24,23.46
1667,5.68,25.07
1668,2.01,25.76
1669,5.29,20.84
1670,3.48,23.5
1671,3.91,23.98
1672,4.24,23.13
1673,3.89,25.68
1674,3.1,21.47
1675,2.53,23.47
1676,2.27,23.0
1677,3.49,23.93
1678,3.27,22.65
1679,3.88,21.17
1680,3.2,20.7
1681,3.48,24.87
1682,2.81,23.31
1683,2.64,21.17
1684,2.03,21.04
1685,1.39,20.21
1686,2.4,23.92
1687,2.96,20.15
1688,1.24,23.01
1689,1.48,22.74
1690,0.71,22.68
1691,3.87,20.14
1692,0.15,22.66
1693,0.32,16.92
1694,2.27,19.68
1695,1.16,22.9
1696,-0.18,19.37
1697,0.69,24.64
1698,0.96,20.56
1699,0.71,19.25
1700,1.45,18.98
1701,0.54,19.99
1702,1.64,22.93
1703,0.7,23.33
1704,1.6,21.34
1705,2.16,21.52
1706,-0.22,21.87
1707,0.4,17.03
1708,1.41,20.1
1709,-1.51,20.56
1710,-0.26,20.49
1711,-0.79,23.7
1712,0.18,17.43
1713,0.35,18.36
1714,-0.57,21.32
1715,-0.5,18.34
1716,0.63,22.46
1717,0.76,18.46
1718,-0.45,20.5
1719,0.01,20.3
1720,0.56,16.97
1721,-0.8,19.43
1722,-0.59,23.3
1723,-0.03,17.5
1724,1.72,21.46
1725,2.77,16.92
1726,0.61,21.04
1727,1.03,21.5
1728,-1.41,19.9
1729,-0.81,18.94
1730,0.33,20.32
1731,0.71,17.32
1732,0.23,18.38
1733,-0.75,20.8
1734,0.2,21.8
1735,-0.18,20.67
1736,-0.92,20.33
1737,-1.04,22.86
1738,1.84,17.97
1739,-0.2,16.11
1740,0.24,22.3
1741,-0.29,20.86
1742,0.09,23.28
1743,-0.28,21.75
1744,0.17,20.02
1745,0.59,23.38
1746,1.69,21.67
1747,1.63,23.73
1748,-0.36,19.24
1749,-2.04,22.16
1750,-0.14,22.66
1751,1.45,19.26
1752,0.03,21.32
1753,-0.63,22.67
1754,0.4,16.94
1755,0.68,20.25
1756,1.78,26.18
1757,1.04,19.37
1758,1.3,16.85
1759,1.95,17.35
1760,2.63,17.98
1761,0.39,19.41
1762,2.93,18.7
1763,0.71,18.72
1764,1.81,19.57
1765,0.59,21.46
1766,0.28,24.4
1767,2.23,18.21
1768,2.71,22.04
1769,2.5,22.41
1770,3.45,18.92
1771,2.9,19.16
1772,3.47,21.62
1773,3.61,22.59
1774,2.63,23.01
1775,3.14,22.3
1776,3.69,17.41
1777,0.51,23.45
1778,2.75,20.75
1779,3.65,20.1
1780,3.09,22.91
1781,3.98,23.53
1782,5.29,23.27
1783,2.71,22.16
1784,4.05,24.46
1785,4.06,22.71
1786,5.53,22.89
1787,5.08,25.36
1788,4.92,23.95
1789,4.77,22.6
1790,5.57,25.46
1791,6.68,26.36
1792,4.27,24.02
1793,4.29,24.87
1794,4.77,23.2
1795,6.46,23.34
1796,6.65,24.25
1797,7.11,25.57
1798,5.7,28.09
1799,5.81,21.68
1800,6.44,24.72
1801,5.15,24.18
1802,7.05,27.19
1803,7.6,27.66
1804,7.62,27.49
1805,7.23,23.8
1806,6.92,24.74
1807,6.41,25.95
1808,9.07,28.18
1809,8.91,25.22
1810,7.88,28.19
1811,7.98,26.72
1812,7.67,26.77
1813,7.83,27.61
1814,10.49,26.12
1815,9.85,29.73
1816,9.86,27.52
1817,9.95,27.98
1818,10.2,28.82
1819,10.99,24.45
1820,9.79,30.29
1821,10.47,30.94
1822,9.33,31.48
1823,10.53,27.63
1824,9.34,31.36
1825,10.99,32.86
1826,10.64,34.35
1827,11.7,28.21
1828,11.82,31.22
1829,10.91,32.07
1830,12.67,30.95
1831,13.56,31.55
1832,11.66,32.94
1833,12.14,34.52
1834,12.77,32.65
1835,14.28,28.01
1836,12.15,35.93
1837,14.56,33.54
1838,13.12,32.34
1839,12.26,34.7
1840,13.09,33.32
1841,15.35,30.58
1842,14.87,35.24
1843,13.24,36.11
1844,14.72,32.8
1845,14.22,35.34
1846,16.86,31.15
1847,15.19,34.04
1848,15.23,31.46
1849,16.24,36.94
1850,17.31,35.59
1851,16.78,35.52
1852,17.59,34.75
1853,17.21,31.94
1854,18.19,35.88
1855,17.77,33.7
1856,19.21,35.7
1857,17.7,34.27
1858,17.88,36.36
1859,17.09,37.41
1860,17.19,37.29
1861,18.87,37.34
1862,18.42,38.11
1863,18.25,38.41
1864,20.91,37.61
1865,22.14,42.02
1866,20.36,37.5
1867,20.83,37.45
1868,21.27,38.02
1869,19.31,38.8
1870,21.93,37.34
1871,19.78,41.05
1872,20.44,38.27
1873,23.16,41.73
1874,22.49,37.91
1875,22.31,39.21
1876,21.03,38.48
1877,22.38,41.6
1878,22.95,43.35
1879,25.54,43.44
1880,22.33,41.54
1881,23.68,40.6
1882,23.81,44.88
1883,24.21,43.17
1884,25.73,46.66
1885,26.49,41.25
1886,26.07,39.48
1887,26.65,44.67
1888,23.9,45.78
1889,24.49,40.44
1890,25.45,40.18
1891,25.79,44.55
1892,27.62,46.58
1893,25.28,44.94
1894,26.76,43.35
1895,26.23,42.57
1896,27.85,45.25
1897,26.79,46.61
1898,27.49,46.3
1899,30.47,43.41
1900,28.09,45.13
1901,27.91,48.3
1902,28.49,45.55
1903,30.73,45.75
1904,29.56,44.12
1905,30.37,46.7
1906,31.24,47.8
1907,31.07,48.77
1908,32.12,45.09
1909,30.34,47.59
1910,30.33,51.51
1911,31.39,48.24
1912,30.74,48.8
1913,31.73,53.26
1914,32.53,46.88
1915,33.88,52.35
1916,34.59,46.0
1917,32.96,49.24
1918,32.6,49.3
1919,33.97,50.14
1920,34.11,50.4
1921,33.01,51.2
1922,34.84,49.43
1923,34.39,49.46
1924,34.06,54.06
1925,35.28,48.74
1926,35.73,51.92
1927,35.06,48.91
1928,36.21,52.72
1929,35.31,51.38
1930,34.72,52.63
1931,36.24,52.26
1932,36.95,54.48
1933,36.44,49.11
1934,35.67,56.2
1935,36.9,58.29
1936,37.7,49.58
1937,37.69,55.67
1938,37.58,52.59
1939,36.14,55.87
1940,39.58,50.59
1941,38.31,54.36
1942,39.6,56.93
1943,38.6,55.43
1944,38.76,58.6
1945,37.1,54.12
1946,40.43,54.41
1947,38.59,56.58
1948,41.8,53.26
1949,39.74,55.28
1950,39.48,56.07
1951,39.9,53.7
1952,40.36,54.67
1953,40.6,59.0
1954,42.21,56.98
1955,42.22,58.33
1956,41.1,57.77
1957,41.0,57.88
1958,39.51,60.02
1959,40.97,59.28
1960,42.9,58.1
1961,42.44,57.79
1962,42.89,57.84
1963,43.34,56.35
1964,42.07,61.67
1965,42.51,59.27
1966,43.55,56.62
1967,43.51,59.53
1968,43.7,58.76
1969,44.67,59.4
1970,43.99,59.97
1971,43.7,58.87
1972,45.09,59.41
1973,44.29,64.51
1974,45.85,55.61
1975,45.54,59.5
1976,46.15,57.83
1977,45.55,58.82
1978,47.14,54.64
1979,44.81,61.53
1980,43.78,58.26
1981,45.76,63.04
1982,45.44,62.68
1983,44.77,60.89
1984,44.64,61.38
1985,46.72,63.21
1986,46.2,63.72
1987,44.09,62.19
1988,47.44,61.59
1989,45.76,60.32
1990,47.6,59.89
1991,48.39,62.96
1992,47.09,62.3
1993,45.88,63.75
1994,48.07,62.98
1995,45.08,61.84
1996,47.86,63.2
1997,47.46,62.44
1998,47.74,61.32
1999,47.01,60.4
2000,49.39,62.1
2001,47.48,63.31
2002,48.28,62.61
2003,48.5,61.14
2004,47.94,65.09
2005,48.94,66.99
2006,48.02,63.58
2007,49.22,62.22
2008,48.22,65.56
2009,47.76,63.68
2010,46.39,68.78
2011,46.27,64.03
2012,48.21,62.16
2013,48.44,64.65
2014,50.15,59.86
2015,47.32,66.92
2016,48.96,66.25
2017,49.44,66.78
2018,48.44,64.0
2019,51.02,63.68
2020,49.98,61.83
2021,49.59,62.16
2022,49.64,64.64
2023,48.67,69.81
2024,49.27,67.47
2025,49.41,65.08
2026,51.28,65.09
2027,48.27,62.27
2028,49.03,65.42
2029,49.81,66.05
2030,49.62,64.73
2031,49.9,66.65
2032,51.03,66.16
2033,48.53,65.53
2034,50.27,68.58
2035,49.21,64.53
2036,48.7,68.29
2037,50.51,67.43
2038,49.3,63.56
2039,49.41,63.05
2040,49.66,65.27
2041,50.18,65.05
2042,50.22,64.1
2043,49.59,64.64
2044,50.42,67.08
2045,48.88,65.33
2046,49.44,60.49
2047,49.39,68.41
2048,49.36,65.92
2049,49.76,70.04
2050,49.98,67.79
2051,49.26,62.27
2052,48.14,66.76
2053,50.59,62.83
2054,50.22,65.96
2055,50.72,66.94
2056,49.15,66.06
2057,47.09,63.3
2058,50.61,61.68
2059,51.42,62.58
2060,48.82,64.33
2061,48.92,66.15
2062,47.96,68.83
2063,49.45,66.19
2064,49.76,67.94
2065,47.63,63.81
2066,48.44,62.98
2067,49.13,60.0
2068,48.18,64.65
2069,50.36,64.11
2070,48.78,62.66
2071,49.73,63.59
2072,49.24,64.1
2073,48.48,62.98
2074,47.98,64.19
2075,47.96,65.86
2076,47.38,66.74
2077,49.06,64.32
2078,48.4,59.73
2079,49.6,62.93
2080,48.12,62.01
2081,46.77,61.44
2082,49.5,58.89
2083,48.67,63.52
2084,46.82,63.44
2085,45.29,67.01
2086,48.22,62.18
2087,47.95,63.62
2088,48.47,60.14
2089,48.18,58.45
2090,45.89,62.13
2091,46.14,62.3
2092,45.81,64.28
2093,46.2,63.14
2094,47.18,61.85
2095,47.24,61.23
2096,47.51,60.89
2097,47.93,59.69
2098,44.5,63.67
2099,45.0,60.02
2100,46.78,61.47
2101,45.36,58.74
2102,46.16,60.67
2103,45.7,59.97
2104,46.22,57.28
2105,45.83,63.74
2106,44.79,56.92
2107,43.51,62.26
2108,45.35,58.73
2109,44.33,62.21
2110,44.27,59.16
2111,44.24,57.9
2112,44.01,59.12
2113,42.85,60.22
2114,45.04,59.19
2115,41.4,60.52
2116,42.15,62.44
2117,44.42,57.39
2118,41.48,62.75
2119,43.02,56.66
2120,43.52,59.49
2121,44.76,56.87
2122,43.01,59.84
2123,42.48,56.18
2124,40.98,56.63
2125,42.27,58.95
2126,40.59,54.27
2127,42.32,56.29
2128,41.22,55.62
2129,42.99,55.75
2130,40.68,56.34
2131,40.37,54.02
2132,39.74,54.56
2133,38.42,57.43
2134,40.61,50.98
2135,40.37,56.81
2136,41.42,56.91
2137,39.9,53.98
2138,41.24,54.79
2139,38.85,53.61
2140,38.77,58.07
2141,38.01,51.83
2142,39.51,54.19
2143,38.7,55.52
2144,36.85,57.28
2145,38.79,54.34
2146,38.21,54.1
2147,37.41,51.77
2148,38.02,51.18
2149,38.49,51.13
2150,35.47,53.67
2151,37.17,53.9
2152,35.44,55.55
2153,37.47,50.48
2154,36.03,52.55
2155,37.05,49.87
2156,35.56,52.22
2157,36.57,49.12
2158,34.53,52.39
2159,33.58,48.61
2160,33.99,50.88
2161,33.4,52.19
2162,36.2,49.57
2163,34.75,50.53
2164,34.45,48.4
2165,35.54,49.41
2166,33.92,53.78
2167,31.93,46.28
2168,33.06,50.05
2169,32.71,48.8
2170,31.16,48.87
2171,32.27,48.43
2172,32.05,46.37
2173,31.36,45.31
2174,31.56,44.7
2175,30.11,48.51
2176,30.13,50.42
2177,30.18,46.95
2178,30.19,48.84
2179,30.12,47.8
2180,30.01,48.32
2181,30.23,44.38
2182,28.41,48.59
2183,29.77,46.58
2184,29.39,42.48
2185,30.66,47.18
2186,28.94,46.55
2187,28.66,45.22
2188,27.56,42.23
2189,27.41,43.37
2190,27.4,48.53
2191,26.72,44.43
2192,27.31,42.41
2193,28.02,41.03
2194,25.5,43.78
2195,26.53,39.94
2196,24.11,47.29
2197,24.5,43.57
2198,26.05,40.86
2199,24.06,42.61
2200,24.76,43.04
2201,24.44,42.08
2202,26.21,38.73
2203,24.75,41.33
2204,22.35,39.5
2205,23.15,38.03
2206,24.7,38.31
2207,23.22,42.77
2208,20.51,42.82
2209,22.53,41.37
2210,23.3,40.96
2211,23.44,39.23
2212,22.77,37.91
2213,23.51,39.27
2214,22.06,40.25
2215,21.08,38.18
2216,20.5,36.84
2217,21.41,37.58
2218,20.08,36.45
2219,19.8,39.27
2220,22.39,37.02
2221,18.35,38.44
2222,19.97,34.67
2223,18.19,38.31
2224,19.38,38.68
2225,18.08,39.97
2226,19.84,35.22
2227,19.29,33.73
2228,16.65,38.06
2229,16.97,37.34
2230,17.09,36.32
2231,16.65,33.42
2232,14.71,37.58
2233,17.54,30.86
2234,14.75,37.98
2235,16.9,32.92
2236,17.09,32.63
2237,15.22,34.95
2238,15.24,33.65
2239,16.91,31.27
2240,14.04,35.36
2241,15.47,31.73
2242,14.5,32.13
2243,15.43,39.11
2244,15.4,33.56
2245,14.64,33.57
2246,14.43,30.71
2247,14.34,32.76
2248,15.7,32.6
2249,11.79,34.47
2250,13.11,34.05
2251,15.0,33.06
2252,11.69,30.98
2253,11.47,31.05
2254,12.09,31.52
2255,11.34,28.94
2256,11.11,32.88
2257,12.12,30.43
2258,11.77,30.88
2259,11.06,27.66
2260,11.27,29.09
2261,9.91,30.29
2262,10.95,29.05
2263,10.0,28.19
2264,9.21,31.11
2265,8.27,28.57
2266,10.42,22.78
2267,9.41,26.38
2268,8.74,29.37
2269,7.17,25.91
2270,9.17,32.26
2271,9.69,27.79
2272,8.0,27.1
2273,8.11,25.32
2274,7.64,27.16
2275,9.09,22.41
2276,7.45,31.17
2277,5.57,27.04
2278,6.19,22.98
2279,8.95,25.77
2280,6.07,23.98
2281,6.26,25.61
2282,6.68,26.14
2283,4.34,25.92
2284,7.13,25.95
2285,5.97,26.16
2286,6.38,19.49
2287,5.71,25.43
2288,5.99,25.27
2289,6.28,22.68
2290,5.46,25.65
2291,4.95,23.92
2292,4.49,24.45
2293,5.39,21.45
2294,5.77,23.02
2295,4.58,22.48
2296,3.79,22.71
2297,3.16,23.34
2298,2.61,26.57
2299,3.73,21.66
2300,5.26,21.26
2301,1.51,23.93
2302,4.4,22.09
2303,2.55,23.43
2304,2.59,22.3
2305,3.78,25.75
2306,2.82,16.22
2307,3.23,26.15
2308,2.03,25.48
2309,2.67,25.27
2310,3.2,22.61
2311,2.68,22.31
2312,2.0,21.79
2313,2.27,21.04
2314,1.94,23.63
2315,2.36,22.83
2316,1.64,17.82
2317,1.5,20.78
2318,2.04,23.7
2319,0.01,22.02
2320,1.32,21.0
2321,1.0,22.38
2322,0.61,20.27
2323,-0.35,22.57
2324,-0.13,20.75
2325,0.96,21.48
2326,0.85,23.18
2327,1.42,20.42
2328,1.76,20.46
2329,1.57,19.27
2330,1.43,20.89
2331,-0.01,19.4
2332,1.41,17.9
2333,1.31,23.27
2334,-0.23,20.01
2335,-0.93,21.02
2336,0.45,20.48
2337,-0.66,20.28
2338,-0.09,18.87
2339,0.85,20.04
2340,-0.7,20.34
2341,0.7,19.39
2342,0.73,17.43
2343,-1.5,22.3
2344,1.07,19.91
2345,0.96,17.9
2346,-0.35,19.18
2347,0.6,19.29
2348,-0.39,20.96
2349,0.8,19.68
2350,-0.59,24.24
2351,-0.5,17.74
2352,1.08,16.99
2353,0.47,20.78
2354,-1.18,22.97
2355,-1.06,19.63
2356,-0.82,21.29
2357,0.47,19.95
2358,-0.43,22.64
2359,-0.51,20.82
2360,0.85,19.71
2361,-0.6,23.19
2362,0.16,19.85
2363,0.29,20.66
2364,0.28,19.99
2365,-0.66,23.05
2366,1.19,18.71
2367,0.95,19.97
2368,1.13,20.42
2369,0.73,19.52
2370,-1.04,20.89
2371,1.1,15.91
2372,-0.22,20.92
2373,1.4,20.03
2374,0.07,20.91
2375,-0.63,20.76
2376,2.36,16.39
2377,1.53,17.86
2378,0.29,21.79
2379,1.01,22.5
2380,-0.37,21.99
2381,2.45,22.65
2382,0.46,23.03
2383,1.45,22.33
2384,2.63,21.09
2385,2.03,23.11
2386,1.88,19.09
2387,0.35,24.13
2388,0.76,20.99
2389,1.33,17.66
2390,2.66,22.65
2391,2.27,20.51
2392,0.27,19.69
2393,-0.88,22.54
2394,2.76,24.02
2395,2.55,23.05
2396,3.05,23.18
2397,2.28,22.56
2398,0.98,27.37
2399,3.35,20.56
2400,1.09,21.44
2401,0.38,22.69
2402,3.03,23.56
2403,2.85,21.68
2404,2.37,23.45
2405,4.06,19.18
2406,3.35,21.62
2407,3.49,23.81
2408,3.95,25.25
2409,3.4,21.19
2410,2.71,24.39
2411,2.88,25.91
2412,3.42,24.93
2413,3.93,24.09
2414,4.63,23.04
2415,4.58,25.57
2416,5.86,22.21
2417,4.39,24.34
2418,4.67,21.12
2419,3.36,22.91
2420,5.84,28.59
2421,5.15,23.5
2422,3.33,25.64
2423,6.37,23.95
2424,6.06,25.01
2425,5.8,24.07
2426,3.89,26.45
2427,4.7,27.99
2428,5.55,27.12
2429,5.36,24.55
2430,4.96,27.13
2431,5.27,24.35
2432,7.3,24.21
2433,7.16,28.26
2434,7.33,26.07
2435,8.25,28.55
2436,7.32,30.02
2437,9.73,23.13
2438,7.13,29.58
2439,8.78,28.71
2440,6.49,25.06
2441,7.53,25.43
2442,8.65,27.07
2443,7.93,29.46
2444,8.39,26.11
2445,10.05,26.92
2446,8.67,30.31
2447,11.39,27.76
2448,10.79,27.11
2449,9.85,29.55
2450,10.08,28.56
2451,10.15,25.66
2452,11.96,26.12
2453,11.3,28.64
2454,11.74,29.7
2455,12.23,33.28
2456,11.07,33.08
2457,10.63,29.68
2458,9.85,29.35
2459,10.78,29.44
2460,9.69,32.48
2461,12.88,28.08
2462,12.86,31.34
2463,13.01,34.02
2464,13.27,31.32
2465,13.82,33.14
2466,12.83,31.05
2467,14.27,30.61
2468,14.3,34.4
2469,15.77,29.72
2470,13.52,35.72
2471,14.67,34.23
2472,14.99,34.48
2473,13.91,36.55
2474,15.8,35.24
2475,15.83,33.26
2476,16.34,33.45
2477,15.67,31.95
2478,14.14,35.69
2479,17.91,31.82
2480,16.69,34.8
2481,18.48,32.78
2482,17.4,33.93
2483,16.9,35.33
2484,17.39,33.8
2485,18.28,39.35
2486,18.91,36.98
2487,17.68,32.87
2488,19.88,36.33
2489,19.88,35.65
2490,18.39,36.52
2491,20.9,36.98
2492,19.82,37.98
2493,19.73,39.14
2494,19.57,39.67
2495,19.67,37.92
2496,20.0,38.01
2497,19.57,39.94
2498,20.99,38.01
2499,21.99,38.34
2500,22.18,40.93
2501,23.43,40.27
2502,21.23,42.49
2503,22.84,39.05
2504,23.46,41.33
2505,21.25,40.48
2506,21.19,40.27
2507,23.06,41.43
2508,24.94,39.94
2509,24.81,40.91
2510,24.47,40.97
2511,24.8,38.16
2512,24.94,42.39
2513,24.79,40.83
2514,26.46,40.56
2515,26.41,42.66
2516,27.64,47.4
2517,24.66,43.77
2518,26.01,44.04
2519,25.33,42.69
2520,24.25,45.03
2521,26.37,48.1
2522,28.35,46.73
2523,28.51,47.59
2524,28.99,43.05
2525,27.24,41.91
2526,27.01,47.65
2527,28.33,44.4
2528,29.24,48.69
2529,28.8,43.27
2530,28.58,47.61
2531,30.39,43.65
2532,28.97,48.52
2533,28.78,46.14
2534,30.35,45.45
2535,29.25,47.27
2536,30.24,45.69
2537,33.22,46.61
2538,31.63,47.28
2539,30.6,47.3
2540,30.56,52.75
2541,33.27,46.89
2542,32.17,47.53
2543,31.01,49.84
2544,33.77,49.8
2545,33.22,45.82
2546,33.5,51.97
2547,33.33,50.13
2548,34.27,46.53
2549,33.16,53.11
2550,31.61,52.93
2551,34.65,49.7
2552,34.28,53.8
2553,34.78,52.12
2554,34.24,49.68
2555,35.18,50.32
2556,35.74,48.88
2557,36.78,53.38
2558,35.54,51.79
2559,34.32,54.3
2560,36.72,54.83
2561,35.11,49.29
2562,37.07,52.37
2563,37.24,54.56
2564,38.4,49.81
2565,37.74,54.38
2566,37.53,51.83
2567,38.49,53.3
2568,37.34,54.39
2569,37.92,51.57
2570,37.65,54.91
2571,39.53,55.78
2572,40.05,55.35
2573,39.84,55.97
2574,39.53,57.39
2575,39.8,54.77
2576,39.86,54.34
2577,40.12,54.84
2578,40.33,57.24
2579,38.54,57.17
2580,40.31,53.09
2581,41.06,53.91
2582,40.85,57.78
2583,41.72,58.67
2584,42.41,54.11
2585,42.4,59.67
2586,42.71,54.88
2587,41.3,54.68
2588,42.85,59.33
2589,40.77,57.34
2590,41.0,60.07
2591,42.04,61.66
2592,42.27,58.73
2593,42.71,59.28
2594,41.04,58.97
2595,43.92,59.45
2596,43.55,57.13
2597,42.81,59.66
2598,43.17,59.63
2599,45.44,57.89
2600,43.43,56.8
2601,45.02,55.55
2602,44.49,60.67
2603,45.07,61.98
2604,44.4,59.5
2605,47.07,61.72
2606,44.12,61.64
2607,45.53,61.3
2608,45.97,60.09
2609,45.41,60.09
2610,46.41,58.34
2611,46.15,59.48
2612,47.29,57.2
2613,46.45,62.87
2614,44.43,64.58
2615,47.39,61.16
2616,43.23,62.57
2617,45.06,64.61
2618,46.99,63.55
2619,47.77,64.64
2620,46.97,62.17
2621,47.0,60.75
2622,46.23,62.87
2623,46.23,63.06
